,market,sma10,sma10_static,absolute12,absolute12_static
1990-12-31,0.03051407728,0.006,0.02444001871,0.006,0.02563200495
1991-01-31,0.05201228479,0.0052,0.04041321229,0.0052,0.04268943909
1991-02-28,0.07661023385,0.004297851074,0.0588172098,0.004297851074,0.0623089509
1991-03-31,0.03091404393,0.03091404393,0.02434443684,0.03091404393,0.02563367059
1991-04-30,0.002416420019,0.002416420019,0.003130371502,0.002416420019,0.002990236242
1991-05-31,0.0412131852,0.0412131852,0.032166007,0.0412131852,0.0339414446
1991-06-30,-0.04527960316,-0.04527960316,-0.0330288467,-0.04527960316,-0.03543344
1991-07-31,0.04721268497,0.04721268497,0.03672851606,0.04721268497,0.0387859518
1991-08-31,0.02771431072,0.02771431072,0.02198708405,0.02771431072,0.02311100726
1991-09-30,-0.01138242945,-0.01138242945,-0.007425306956,-0.01138242945,-0.008202015747
1991-10-31,0.01701520279,0.01701520279,0.01383987249,0.01701520279,0.0144630061
1991-11-30,-0.0381801951,-0.0381801951,-0.02776147326,-0.0381801951,-0.02980647259
1991-12-31,0.1122072658,0.1122072658,0.08534628816,0.1122072658,0.09061754387
1992-01-31,-0.002583163123,-0.002583163123,-0.001101779491,-0.002583163123,-0.001392547262
1992-02-29,0.01351549459,0.01351549459,0.01086042661,0.01351549459,0.01138146283
1992-03-31,-0.02318144567,-0.02318144567,-0.016600091,-0.02318144567,-0.01789188726
1992-04-30,0.01401545291,0.01401545291,0.01133561741,0.01401545291,0.01186151406
1992-05-31,0.005716144893,0.005716144893,0.00499358721,0.005716144893,0.005135383475
1992-06-30,-0.02018169578,-0.02018169578,-0.01439257375,-0.02018169578,-0.01552886963
1992-07-31,0.04081321855,0.04081321855,0.03146869802,0.04081321855,0.03330248672
1992-08-31,-0.02128160408,-0.02128160408,-0.01536870873,-0.02128160408,-0.01652929898
1992-09-30,0.01441541956,0.01441541956,0.01148781394,0.01441541956,0.01206233353
1992-10-31,0.0124155863,0.0124155863,0.009909162627,0.0124155863,0.01040102857
1992-11-30,0.04361298511,0.04361298511,0.03337652022,0.04361298511,0.03538534599
1992-12-31,0.01801511942,0.01801511942,0.01424514165,0.01801511942,0.01498497015
1993-01-31,0.01151566134,0.01151566134,0.009232219619,0.01151566134,0.009680327107
1993-02-28,0.003316344985,0.003316344985,0.003039738823,0.003316344985,0.003094020608
1993-03-31,0.0256144858,0.0256144858,0.01988721575,0.0256144858,0.02101114747
1993-04-30,-0.02818102881,-0.02818102881,-0.02060940915,-0.02818102881,-0.02209557582
1993-05-31,0.03101403559,0.03101403559,0.02387454028,0.03101403559,0.02527561011
1993-06-30,0.005416169904,0.005416169904,0.004693606024,0.005416169904,0.004835403505
1993-07-31,-0.001083288181,-0.001083288181,-0.0002208537137,-0.001083288181,-0.0003901333942
1993-08-31,0.0396133186,0.0396133186,0.03041744031,0.0396133186,0.03222205914
1993-09-30,0.001316511728,0.001316511728,0.001634293222,0.001316511728,0.001571918686
1993-10-31,0.01631526115,0.01631526115,0.01281780449,0.01631526115,0.01350415286
1993-11-30,-0.01628202093,-0.01628202093,-0.01163174184,-0.01628202093,-0.01254450424
1993-12-31,0.01871506106,0.01871506106,0.01464776368,0.01871506106,0.01544593882
1994-01-31,0.03111402726,0.03111402726,0.02402408968,0.03111402726,0.0254154342
1994-02-28,-0.02348142066,-0.02348142066,-0.01714766423,-0.02348142066,-0.01839086161
1994-03-31,-0.04527960316,-0.04527960316,-0.03340023478,-0.04527960316,-0.03573193157
1994-04-30,0.009415836418,0.0089111285,0.007751797291,0.009415836418,0.008078351888
1994-05-31,0.008915878104,0.0032,0.007499607036,0.008915878104,0.0077775391
1994-06-30,-0.02738109551,0.0031,-0.01983421854,-0.02738109551,-0.02131552868
1994-07-31,0.03091404393,0.0028,0.02394799142,0.03091404393,0.02531502447
1994-08-31,0.04381296844,0.0037,0.03387384174,0.04381296844,0.03582431723
1994-09-30,-0.01918177916,0.0031984008,-0.01351643251,-0.01918177916,-0.0146284336
1994-10-31,0.01721518612,0.01721518612,0.01389119292,0.01721518612,0.01454350045
1994-11-30,-0.03668032015,-0.03668032015,-0.02668247384,-0.03668032015,-0.02864486321
1994-12-31,0.01291554462,0.01240908685,0.01080557669,0.01291554462,0.01121964131
1995-01-31,0.0221147776,0.003698150925,0.01767588287,0.02160372021,0.01854698107
1995-02-28,0.04021326857,0.04021326857,0.03124040323,0.004,0.03300125752
1995-03-31,0.0264144191,0.0264144191,0.02100927748,0.004097951024,0.02206999404
1995-04-30,0.02541450247,0.02541450247,0.02020756291,0.02541450247,0.02122938387
1995-05-31,0.03431376047,0.03431376047,0.02714955548,0.03431376047,0.02855547439
1995-06-30,0.0318139689,0.0318139689,0.02509571337,0.0318139689,0.0264141182
1995-07-31,0.04151316019,0.04151316019,0.03234209899,0.04151316019,0.03414184766
1995-08-31,0.01011577806,0.01011577806,0.008773865296,0.01011577806,0.009037205127
1995-09-30,0.03781346867,0.03781346867,0.02950955539,0.03781346867,0.0311391331
1995-10-31,-0.01048250449,-0.01048250449,-0.006723437053,-0.01048250449,-0.007461271357
1995-11-30,0.04371297677,0.04371297677,0.03392251505,0.04371297677,0.0358438162
1995-12-31,0.01521535286,0.01521535286,0.01265943135,0.01521535286,0.01316101086
1996-01-31,0.02681438575,0.02681438575,0.02123580752,0.02681438575,0.02233055965
1996-02-29,0.01711519446,0.01711519446,0.01384075487,0.01711519446,0.0144833379
1996-03-31,0.01121568635,0.01121568635,0.009403017372,0.01121568635,0.00975873941
1996-04-30,0.02511452748,0.02511452748,0.02003147092,0.02511452748,0.02102898081
1996-05-31,0.02771431072,0.02771431072,0.02188797269,0.02771431072,0.02303134573
1996-06-30,-0.00738276294,-0.00738276294,-0.004564481311,-0.00738276294,-0.005117657038
1996-07-31,-0.05517877778,-0.05517877778,-0.04040278675,-0.05517877778,-0.04330303615
1996-08-31,0.03171397723,0.03171397723,0.02487183044,0.03171397723,0.02621454797
1996-09-30,0.0544120847,0.0544120847,0.04202017093,0.0544120847,0.04445198659
1996-10-31,0.01281555295,0.01281555295,0.01068080512,0.01281555295,0.01109973261
1996-11-30,0.0665110759,0.0665110759,0.05104696007,0.0665110759,0.05408167124
1996-12-31,-0.01248233774,-0.01248233774,-0.008252886697,-0.01248233774,-0.009083048465
1997-01-31,0.05401211805,0.05401211805,0.04174408521,0.05401211805,0.04415159022
1997-02-28,-0.0009832965178,-0.0009832965178,0.0002257688856,-0.0009832965178,-1.154793441e-05
1997-03-31,-0.0459795448,-0.0459795448,-0.03353072915,-0.0459795448,-0.03597419774
1997-04-30,0.04461290174,0.04461290174,0.0346242359,0.04461290174,0.03658443305
1997-05-31,0.07211060902,0.07211060902,0.0554572726,0.07211060902,0.05872535897
1997-06-30,0.04461290174,0.04461290174,0.03447556886,0.04461290174,0.03646494075
1997-07-31,0.07731017549,0.07731017549,0.05921983184,0.07731017549,0.06276991957
1997-08-31,-0.03698029514,-0.03698029514,-0.02680914059,-0.03698029514,-0.02880554711
1997-09-30,0.05771180957,0.05771180957,0.04450229529,0.05771180957,0.04709455863
1997-10-31,-0.03388055359,-0.03388055359,-0.0244521112,-0.03388055359,-0.02630273728
1997-11-30,0.03371381049,0.03371381049,0.02632659256,0.03371381049,0.02777627601
1997-12-31,0.01801511942,0.01801511942,0.01474069842,0.01801511942,0.0153832778
1998-01-31,0.005716144893,0.005716144893,0.005365254793,0.005716144893,0.005434114217
1998-02-28,0.07411044228,0.07411044228,0.05671381201,0.07411044228,0.06012776395
1998-03-31,0.05141233481,0.05141233481,0.03963980504,0.05141233481,0.04195007147
1998-04-30,0.011615653,0.011615653,0.009802992287,0.011615653,0.0101587127
1998-05-31,-0.02678114553,-0.02678114553,-0.01915997856,-0.02678114553,-0.02065587043
1998-06-30,0.03591362707,0.03591362707,0.02803089781,0.03591362707,0.02957782146
1998-07-31,-0.02028168745,-0.02028168745,-0.01426973464,-0.02028168745,-0.01544976801
1998-08-31,-0.1562703489,-0.1562703489,-0.1165144068,-0.1562703489,-0.1243177512
1998-09-30,0.06641108424,0.0658778787,0.05109563337,0.06641108424,0.05410117021
1998-10-31,0.07291054232,0.0032,0.05563777646,0.07291054232,0.05902742098
1998-11-30,0.06371130934,0.00259870065,0.04869313677,0.06371130934,0.05164033508
1998-12-31,0.06521118429,0.06521118429,0.04999481999,0.06521118429,0.05298091186
1999-01-31,0.03821343532,0.03821343532,0.02961219624,0.03821343532,0.0313001218
1999-02-28,-0.03738026179,-0.03738026179,-0.02725863391,-0.03738026179,-0.02924531927
1999-03-31,0.03901336862,0.03901336862,0.03041214607,0.03901336862,0.03210006838
1999-04-30,0.04701270165,0.04701270165,0.03628075022,0.04701270165,0.03838681132
1999-05-31,-0.02128160408,-0.02128160408,-0.01517063509,-0.02128160408,-0.01637010347
1999-06-30,0.05161231814,0.05161231814,0.03981501466,0.05161231814,0.04213014273
1999-07-31,-0.0311807787,-0.0311807787,-0.02251981593,-0.0311807787,-0.02421980018
1999-08-31,-0.009882554511,-0.009882554511,-0.006470103563,-0.009882554511,-0.007139903563
1999-09-30,-0.02388138731,-0.02388138731,-0.01700293663,-0.02388138731,-0.01835304725
1999-10-31,0.06471122597,0.06417887036,0.04964351838,0.06471122597,0.05260043755
1999-11-30,0.03761348534,0.003098450775,0.02918567874,0.03761348534,0.03083956954
1999-12-31,0.08090987535,0.08090987535,0.06195238171,0.08090987535,0.06567264081
2000-01-31,-0.04337976156,-0.04337976156,-0.03162414999,-0.04337976156,-0.03393155565
2000-02-29,0.02881421901,0.02881421901,0.02274012532,0.02881421901,0.02393211846
2000-03-31,0.05671189294,0.05671189294,0.04382446991,0.05671189294,0.04635352537
2000-04-30,-0.05937842762,-0.05937842762,-0.04353787747,-0.05937842762,-0.04664707981
2000-05-31,-0.0389801284,-0.0389801284,-0.02809099818,-0.0389801284,-0.03022832983
2000-06-30,0.05071239317,0.05018703698,0.03913807165,0.05071239317,0.04140944127
2000-07-31,-0.02008170412,0.004297851074,-0.01392119195,-0.02008170412,-0.01513038473
2000-08-31,0.07521035057,0.07521035057,0.05781374302,0.07521035057,0.0612276905
2000-09-30,-0.04937926133,-0.04937926133,-0.03589062925,-0.04937926133,-0.03853819427
2000-10-31,-0.0222815207,-0.0222815207,-0.01537827779,-0.0222815207,-0.01673325466
2000-11-30,-0.101974876,-0.1024238886,-0.07546398777,-0.101974876,-0.08066757698
2000-12-31,0.01671522781,0.005,0.01381244753,0.01620687019,0.01438209534
2001-01-31,0.03781346867,0.0054,0.02978211162,0.0054,0.03135820231
2001-02-28,-0.0965753262,0.0038,-0.07172319325,0.0038,-0.07660119997
2001-03-31,-0.06837767728,0.0042,-0.05040802126,0.0042,-0.05393512708
2001-04-30,0.08310969193,0.0039,0.06348324208,0.0039,0.06733477859
2001-05-31,0.009915794732,0.0032,0.008251765934,0.0032,0.008578318505
2001-06-30,-0.01668198758,0.0028,-0.01185840231,0.0028,-0.01280518146
2001-07-31,-0.01838184585,0.003,-0.01308787077,0.003,-0.0141269786
2001-08-31,-0.06097829422,0.0031,-0.04511301789,0.0031,-0.04822707353
2001-09-30,-0.08967590146,0.0028,-0.06677960329,0.0028,-0.0712737164
2001-10-31,0.02691437742,0.0022,0.0207906888,0.0022,0.02199241455
2001-11-30,0.07691020884,0.0017,0.05827474447,0.0017,0.06193180786
2001-12-31,0.01751516111,0.0015,0.01354695029,0.0015,0.01432568047
2002-01-31,-0.01308228772,0.0008995502249,-0.009496588393,0.0014,-0.0102003938
2002-02-28,-0.02178156239,-0.02227067161,-0.016066751,0.0013,-0.0171884611
2002-03-31,0.04361298511,0.0013,0.03312874183,0.0013,0.03518619216
2002-04-30,-0.05067915295,0.0009995002499,-0.03776000942,0.0009995002499,-0.04029579454
2002-05-31,-0.01228235442,-0.01277621324,-0.008894712218,-0.01277621324,-0.009559642727
2002-06-30,-0.07107745217,0.0013,-0.0531573703,0.0013,-0.05667474565
2002-07-31,-0.08047666848,0.0015,-0.06017989695,0.0015,-0.06416377182
2002-08-31,0.00631609487,0.0014,0.005097992804,0.0014,0.005337035759
2002-09-30,-0.1020748677,0.0014,-0.07645531288,0.0014,-0.08148395009
2002-10-31,0.0797099754,0.0014,0.06030645586,0.0014,0.06411424404
2002-11-30,0.06071155946,0.0012,0.04596588114,0.0012,0.04885960459
2002-12-31,-0.05657866106,0.0011,-0.04229788303,0.0011,-0.04510093142
2003-01-31,-0.02478131227,0.001,-0.01839806428,0.001,-0.01965097592
2003-02-28,-0.0179818792,0.0009,-0.01330687599,0.0009,-0.01422449128
2003-03-31,0.01181563633,0.001,0.009135755383,0.001,0.009661660952
2003-04-30,0.08270972528,0.001,0.0624638212,0.001,0.06643692072
2003-05-31,0.06131150943,0.0003998000999,0.04634284296,0.0009,0.04928032609
2003-06-30,0.0151153612,0.0151153612,0.01161787974,0.001,0.01230423299
2003-07-31,0.02391462753,0.02391462753,0.01816254452,0.00019990005,0.0192913456
2003-08-31,0.02391462753,0.02391462753,0.01816254452,0.02391462753,0.0192913456
2003-09-30,-0.01168240444,-0.01168240444,-0.008591860317,-0.01168240444,-0.009198476057
2003-10-31,0.0614115011,0.0614115011,0.04636850317,0.0614115011,0.04932057326
2003-11-30,0.01411544457,0.01411544457,0.01079138733,0.01411544457,0.01144370743
2003-12-31,0.04361298511,0.04361298511,0.03300485264,0.04361298511,0.03508661525
2004-01-31,0.0221147776,0.0221147776,0.01680865851,0.0221147776,0.01784994267
2004-02-29,0.01451541122,0.01451541122,0.01106747305,0.01451541122,0.01174410381
2004-03-31,-0.01238234608,-0.01238234608,-0.009093742766,-0.01238234608,-0.009739233803
2004-04-30,-0.01738192922,-0.01738192922,-0.01288022807,-0.01738192922,-0.01376382741
2004-05-31,0.01231559464,0.01231559464,0.009412723476,0.01231559464,0.009982389123
2004-06-30,0.01921501938,0.01921501938,0.01465217554,0.01921501938,0.01554759778
2004-07-31,-0.03948008671,-0.03948008671,-0.02945753899,-0.03948008671,-0.03142477679
2004-08-31,0.001716478379,0.00121562014,0.001563728359,0.001716478379,0.00159370435
2004-09-30,0.01701520279,0.0011,0.01307175949,0.01701520279,0.01384562924
2004-10-31,0.01521535286,0.0005997001499,0.01171787347,0.01521535286,0.01240422631
2004-11-30,0.04671272666,0.04671272666,0.03550999009,0.04671272666,0.03770843908
2004-12-31,0.03571364375,0.03571364375,0.02726102006,0.03571364375,0.02891978101
2005-01-31,-0.02598121223,-0.02598121223,-0.01915232331,-0.02598121223,-0.02049270589
2005-02-28,0.02031492767,0.02031492767,0.01567777304,0.02031492767,0.01658777819
2005-03-31,-0.01738192922,-0.01738192922,-0.0125583584,-0.01738192922,-0.01350513472
2005-04-30,-0.02408137063,-0.02408137063,-0.01759907137,-0.02408137063,-0.01887142491
2005-05-31,0.03881338529,0.03881338529,0.02979093535,0.03881338529,0.03156152023
2005-06-30,0.008015953138,0.008015953138,0.006599663479,0.008015953138,0.006877599191
2005-07-31,0.04151316019,0.04151316019,0.03182176438,0.04151316019,0.03372362462
2005-08-31,-0.009082621208,-0.009082621208,-0.006091060235,-0.009082621208,-0.006678247441
2005-09-30,0.007615986487,0.007615986487,0.006447466953,0.007615986487,0.006676779726
2005-10-31,-0.01778189588,-0.01778189588,-0.01271074126,-0.01778189588,-0.01370611362
2005-11-30,0.03911336028,0.03911336028,0.03019002789,0.03911336028,0.03194116173
2005-12-31,0.0007165617506,0.0007165617506,0.001331441322,0.0007165617506,0.001210752016
2006-01-31,0.03371381049,0.03371381049,0.0262274812,0.03371381049,0.02769661448
2006-02-28,0.0003165950992,0.0003165950992,0.001080021644,0.0003165950992,0.0009301753586
2006-03-31,0.01831509441,0.01831509441,0.01469378986,0.01831509441,0.01540444242
2006-04-30,0.0108157197,0.0108157197,0.009027820297,0.0108157197,0.0093786815
2006-05-31,-0.03138076202,-0.03138076202,-0.02254648895,-0.03138076202,-0.02428049076
2006-06-30,0.000416586762,0.000416586762,0.001303811397,0.000416586762,0.001129665873
2006-07-31,-0.003783063077,-0.003783063077,-0.001856038522,-0.003783063077,-0.002234277233
2006-08-31,0.02441458584,0.02441458584,0.01940584833,0.02441458584,0.0203887737
2006-09-30,0.02241475259,0.02241475259,0.0178767527,0.02241475259,0.0187672995
2006-10-31,0.03621360206,0.03621360206,0.02825654548,0.03621360206,0.02981805529
2006-11-30,0.02111486097,0.02111486097,0.01692372397,0.02111486097,0.01774620166
2006-12-31,0.0124155863,0.0124155863,0.01033038589,0.0124155863,0.01073959008
2007-01-31,0.01811511109,0.01811511109,0.01471680296,0.01811511109,0.01538369421
2007-02-28,-0.01588205428,-0.01588205428,-0.01100893408,-0.01588205428,-0.01196543601
2007-03-31,0.01131567801,0.01131567801,0.009577344617,0.01131567801,0.009918478881
2007-04-30,0.03921335195,0.03921335195,0.03058735569,0.03921335195,0.03228013965
2007-05-31,0.03631359372,0.03631359372,0.02833176137,0.03631359372,0.02989813323
2007-06-30,-0.01568207096,-0.01568207096,-0.01080894663,-0.01568207096,-0.01176544937
2007-07-31,-0.03328060362,-0.03328060362,-0.02405022248,-0.03328060362,-0.02586197286
2007-08-31,0.01351549459,0.01351549459,0.01120731635,0.01351549459,0.01166027819
2007-09-30,0.03531367709,0.03531367709,0.02735660192,0.03531367709,0.02891811538
2007-10-31,0.02101486931,0.02101486931,0.01660072969,0.02101486931,0.01746696989
2007-11-30,-0.04467965318,-0.04467965318,-0.03277551321,-0.04467965318,-0.0351120722
2007-12-31,-0.006082871323,-0.006082871323,-0.003908302193,-0.006082871323,-0.004335129253
2008-01-31,-0.06127826921,-0.06174763008,-0.04558631351,-0.06127826921,-0.04866634956
2008-02-29,-0.02968090375,0.0013,-0.02201027823,-0.0301660633,-0.02351587789
2008-03-31,-0.007782729591,0.0017,-0.005434881117,0.0017,-0.005895719656
2008-04-30,0.04781263495,0.0018,0.0364116984,0.0018,0.03864904257
2008-05-31,0.02041491933,0.0018,0.01580254461,0.0018,0.01670768689
2008-06-30,-0.08267648506,0.0017,-0.06178553802,0.0017,-0.06588603838
2008-07-31,-0.006082871323,0.0015,-0.004205412655,0.0015,-0.004573922514
2008-08-31,0.01651524448,0.0013,0.01274523572,0.0013,0.0134850703
2008-09-30,-0.09207570137,0.0015,-0.06890710149,0.0015,-0.0734546623
2008-10-31,-0.1712690983,0.0008,-0.1286661573,0.0008,-0.1370283141
2008-11-30,-0.07717694361,0.0003,-0.05799426819,0.0003,-0.06175946692
2008-12-31,0.01761515277,0,0.0132504986,0,0.01410702767
2009-01-31,-0.08097662679,0,-0.06092745763,0,-0.06486273281
2009-02-28,-0.101374926,0.0001,-0.0762505409,0.0001,-0.0811819856
2009-03-31,0.0902091,0.0002,0.06790679022,0.0002,0.07228344319
2009-04-30,0.1017081412,0.0001,0.0765318397,0.0001,0.08147249096
2009-05-31,0.05201228479,0,0.03912476466,0,0.04165383918
2009-06-30,0.00421626995,-0.0003998000999,0.003196347214,0.0001,0.003396499033
2009-07-31,0.07741016715,0.07741016715,0.05825437849,0.0001,0.06201355144
2009-08-31,0.03331384384,0.03331384384,0.02508417112,0.0001,0.0266991797
2009-09-30,0.04081321855,0.04081321855,0.03072536285,0.0001,0.03270502523
2009-10-31,-0.02538126225,-0.02538126225,-0.01909706346,0,-0.0203305336
2009-11-30,0.05621193463,0.05621193463,0.04228383203,-0.0004997501249,0.04501711268
2009-12-31,0.02801428571,0.02801428571,0.02109772897,0.02801428571,0.02245504886
2010-01-31,-0.03358057861,-0.03358057861,-0.02526629425,-0.03358057861,-0.02689823204
2010-02-28,0.03381380215,0.03381380215,0.02543547273,0.03381380215,0.02707965402
2010-03-31,0.0630113677,0.0630113677,0.04742329037,0.0630113677,0.05048232801
2010-04-30,0.01991496102,0.01991496102,0.0150052419,0.01991496102,0.01596873568
2010-05-31,-0.07897679354,-0.07897679354,-0.05939800799,-0.07897679354,-0.0632409557
2010-06-30,-0.05557874443,-0.05557874443,-0.04179312987,-0.05557874443,-0.04449898697
2010-07-31,0.0692108508,0.06867624537,0.05208667554,0.0692108508,0.05544716032
2010-08-31,-0.04777939473,-0.0003998000999,-0.03592483716,-0.04777939473,-0.03825166406
2010-09-30,0.09550865813,0.0949609038,0.07186845453,0.09550865813,0.07650765866
2010-10-31,0.03871339363,-0.0003998000999,0.02914582917,0.03871339363,0.03102338849
2010-11-30,0.005916128218,0.005916128218,0.004475017339,0.005916128218,0.004757824021
2010-12-31,0.06821093417,0.06821093417,0.05133451664,0.06821093417,0.05464638092
2011-01-31,0.01981496935,0.01981496935,0.01493002601,0.01981496935,0.01588865774
2011-02-28,0.03481371878,0.03481371878,0.02621240947,0.03481371878,0.02790034881
2011-03-31,0.004516244939,0.004516244939,0.003421994883,0.004516244939,0.003636732855
2011-04-30,0.02891421067,0.02891421067,0.02174989414,0.02891421067,0.02315583494
2011-05-31,-0.01278231273,-0.01278231273,-0.0096175137,-0.01278231273,-0.01023870428
2011-06-30,-0.01748192089,-0.01748192089,-0.01315353623,-0.01748192089,-0.01400311681
2011-07-31,-0.02358141232,-0.02358141232,-0.01774284206,-0.02358141232,-0.0188888437
2011-08-31,-0.05957841094,-0.05957841094,-0.04480251074,-0.05957841094,-0.04770274231
2011-09-30,-0.07587705199,-0.07633911346,-0.05709049702,-0.07587705199,-0.06077794475
2011-10-31,0.1132071825,0,0.08515688918,0.1132071825,0.09066153873
2011-11-30,-0.002783146449,0,-0.00209406151,-0.002783146449,-0.002229315935
2011-12-31,0.007416003161,0,0.005578477846,0.007416003161,0.005939077745
2012-01-31,0.05041241818,0,0.03792131043,0.05041241818,0.04037259213
2012-02-29,0.04411294343,-0.0004997501249,0.03318270938,0.04411294343,0.03532768189
2012-03-31,0.03111402726,0.03111402726,0.02340464371,0.03111402726,0.02491754963
2012-04-30,-0.008582662894,-0.008582662894,-0.00645766378,-0.008582662894,-0.006874761177
2012-05-31,-0.06167823586,-0.06167823586,-0.0463824357,-0.06167823586,-0.04938471386
2012-06-30,0.03881338529,0.03881338529,0.02919626722,0.0382939786,0.03108355104
2012-07-31,0.007815969813,0.007815969813,0.005879341405,-0.0004997501249,0.006259389506
2012-08-31,0.02541450247,0.02541450247,0.01914211584,0.02541450247,0.02037302241
2012-09-30,0.02731434407,0.02731434407,0.02057121774,0.02731434407,0.02189450328
2012-10-31,-0.01758191255,-0.01758191255,-0.01320401155,-0.01758191255,-0.01406331125
2012-11-30,0.007815969813,0.007815969813,0.005904119244,0.007815969813,0.006279304889
2012-12-31,0.01181563633,0.01181563633,0.008912754833,0.01181563633,0.009482422507
2013-01-31,0.05561198465,0.05561198465,0.04183253669,0.05561198465,0.04453664504
2013-02-28,0.01271556129,0.01271556129,0.009564920002,0.01271556129,0.01018320859
2013-03-31,0.04031326024,0.04031326024,0.03032450557,0.04031326024,0.03228472015
2013-04-30,0.01551532785,0.01551532785,0.01167096491,0.01551532785,0.01242539092
2013-05-31,0.02791429404,0.02791429404,0.02099773524,0.02791429404,0.02235505553
2013-06-30,-0.01208237109,-0.01208237109,-0.009090872046,-0.01208237109,-0.009678047098
2013-07-31,0.05641191796,0.05641191796,0.04243426381,0.05641191796,0.04517726856
2013-08-31,-0.02718111218,-0.02718111218,-0.02045128485,-0.02718111218,-0.0217722235
2013-09-30,0.03761348534,0.03761348534,0.02829367654,0.03761348534,0.03012261576
2013-10-31,0.04161315185,0.04161315185,0.03130231213,0.04161315185,0.03332573338
2013-11-30,0.03101403559,0.03101403559,0.02332942782,0.03101403559,0.02483747169
2013-12-31,0.02801428571,0.02801428571,0.02107295113,0.02801428571,0.02243513348
2014-01-31,-0.03328060362,-0.03328060362,-0.02504059069,-0.03328060362,-0.02665795039
2014-02-28,0.04651274333,0.04651274333,0.03498789073,0.04651274333,0.03724955246
2014-03-31,0.00421626995,0.00421626995,0.003171569375,0.00421626995,0.00337658365
2014-04-30,-0.001883221483,-0.001883221483,-0.001416950813,-0.001883221483,-0.001508470984
2014-05-31,0.02041491933,0.02041491933,0.01535654351,0.02041491933,0.01634921
2014-06-30,0.02591446079,0.02591446079,0.01949341745,0.02591446079,0.02075349673
2014-07-31,-0.02038167911,-0.02038167911,-0.01533533736,-0.02038167911,-0.01632583943
2014-08-31,0.04231309349,0.04231309349,0.03182882336,0.04231309349,0.03388627896
2014-09-30,-0.01968173747,-0.01968173747,-0.01480869571,-0.01968173747,-0.01576518224
2014-10-31,0.02501453582,0.02501453582,0.01881647444,0.02501453582,0.02003279526
2014-11-30,0.02551449414,0.02551449414,0.01919255389,0.02551449414,0.02043318496
2014-12-31,-0.0005833298664,-0.0005833298664,-0.000438902028,-0.0005833298664,-0.0004672504989
2015-01-31,-0.03108078703,-0.03108078703,-0.02338543121,-0.03108078703,-0.02489588496
2015-02-28,0.06121151777,0.06121151777,0.04604462652,0.06121151777,0.0490210097
2015-03-31,-0.01118244613,-0.01118244613,-0.008413761349,-0.01118244613,-0.008957202147
2015-04-30,0.005816136556,0.005816136556,0.00437502361,0.005816136556,0.004657830698
2015-05-31,0.01361548626,0.01361548626,0.01024186301,0.01361548626,0.01090391005
2015-06-30,-0.0152821043,-0.0152821043,-0.01149837675,-0.0152821043,-0.01224105137
2015-07-31,0.01561531951,0.01561531951,0.0117461808,0.01561531951,0.01250546886
2015-08-31,-0.06027835258,-0.06027835258,-0.0453539116,-0.06027835258,-0.04828329893
2015-09-30,-0.03068082038,-0.03116547997,-0.02308449312,-0.03068082038,-0.02457550942
2015-10-31,0.07741016715,0,0.05822960065,0.07687146207,0.06199363605
2015-11-30,0.00561615323,-0.0004997501249,0.004224591831,-0.0004997501249,0.004497674817
2015-12-31,-0.0214815874,-0.0214815874,-0.0161381579,-0.0214815874,-0.01718697271
2016-01-31,-0.05737859436,-0.05784990507,-0.04314735126,-0.05737859436,-0.04594067687
2016-02-29,-0.0004833382036,0.0002,-0.0003141490958,-0.0009830965345,-0.0003473577386
2016-03-31,0.06961081745,0.0002,0.05241231693,0.0002,0.05578738746
2016-04-30,0.009215853092,-0.0003998000999,0.0069571417,0.0001,0.007400396055
2016-05-31,0.0178151361,0.0178151361,0.01342570822,0.0001,0.01428709893
2016-06-30,-0.000183363215,-0.000183363215,-8.844553012e-05,0.0002,-0.0001070760881
2016-07-31,0.03951332693,0.03951332693,0.02977233413,-0.000299850075,0.03168392739
2016-08-31,0.005016203253,0.005016203253,0.00382285217,0.005016203253,0.00405703794
2016-09-30,0.00281638667,0.00281638667,0.002168102596,0.00281638667,0.00229532325
2016-10-31,-0.01998171246,-0.01998171246,-0.01498488087,-0.01998171246,-0.01596566502
2016-11-30,0.04861256825,0.04861256825,0.03659220225,0.04861256825,0.03895110459
2016-12-31,0.01831509441,0.01831509441,0.01385134334,0.01831509441,0.0147273194
2017-01-31,0.01971497769,0.01971497769,0.01492914364,0.01971497769,0.01586832595
2017-02-28,0.03581363541,0.03581363541,0.02703890188,0.03581363541,0.02876087436
2017-03-31,0.001916461705,0.001916461705,0.001515937428,0.001916461705,0.001594537169
2017-04-30,0.01121568635,0.01121568635,0.00856057085,0.01121568635,0.009081616395
2017-05-31,0.01121568635,0.01121568635,0.008585348689,0.01121568635,0.009101531778
2017-06-30,0.00841591979,0.00841591979,0.006479303777,0.00841591979,0.006859349446
2017-07-31,0.0194150027,0.0194150027,0.01477782949,0.0194150027,0.01568783828
2017-08-31,0.002616403345,0.002616403345,0.002191115689,0.002616403345,0.002274575048
2017-09-30,0.02571447746,0.02571447746,0.01956598622,0.02571447746,0.02077257929
2017-10-31,0.02341466922,0.02341466922,0.01783602075,0.02341466922,0.01893078666
2017-11-30,0.03191396056,0.03191396056,0.02420459354,0.03191396056,0.02571749621
2017-12-31,0.01141566967,0.01141566967,0.008810113985,0.01141566967,0.009321433807
2018-01-31,0.05681188461,0.05681188461,0.0430076836,0.05681188461,0.04571664953
