,market_proxy,market_sma10_rf_5bps,market_absolute12_rf_5bps,market_sma10_delay2_volNone,market_sma10_delay1_vol0.1,market_absolute12_delay2_volNone,market_absolute12_delay1_vol0.1,long_momentum_drag0.015,long_losers_diagnostic_drag0.015,small_momentum_diagnostic_drag0.015,long_quality_drag0.005,low_quality_diagnostic_drag0.005,long_value_drag0.005,joint_value_quality_drag0.005,SPY_hold,SPY_sma210_rf_5bps,SPY_absolute252_rf_5bps,SPY_dual_volNone_delay1,SPY_sma_vol0.1_delay1,SPY_sma_volNone_delay2,SPY_AGG_hold,SPY_AGG_sma210_rf_5bps,SPY_AGG_absolute252_rf_5bps,SPY_AGG_dual_volNone_delay1,SPY_AGG_sma_vol0.1_delay1,SPY_AGG_sma_volNone_delay2,stocks_equal_weight,stocks_mom252_n20_monthly_liq5e+07_15bps,stocks_buffer1.5,stocks_sector30,stocks_delay2,mix_trend_momentum,mix_momentum_quality,mix_trend_momentum_quality,mix_trend_momentum_value
1982-12-31,0.01221560298,0.01221560298,0.01221560298,0.01221560298,0.009476817267,0.01221560298,0.009476817267,0.01262382737,0.02540771631,0.01512068068,0.01877135827,0.01871338249,0.01567964998,-0.002925326874,,,,,,,,,,,,,,,,,,0.01241961312,0.01569605594,0.01453551806,0.01350563568
1983-01-31,0.04271306015,0.04271306015,0.04271306015,0.04271306015,0.02480069841,0.04271306015,0.02480069841,0.02410935259,0.04248619293,0.07554453072,0.02608930084,0.02790554202,0.05876864744,0.04734816891,,,,,,,,,,,,,,,,,,0.03340655544,0.02509883173,0.03096665703,0.04185776861
1983-02-28,0.03201395222,0.03201395222,0.03201395222,0.03201395222,0.01944797292,0.03201395222,0.01944797292,0.04747989954,0.01142533778,0.06316013831,0.0283203687,0.04489944198,0.02204099222,0.04159407296,,,,,,,,,,,,,,,,,,0.0397430594,0.03789534424,0.03593422621,0.03384040301
1983-03-31,0.03431376047,0.03431376047,0.03431376047,0.03431376047,0.02097946278,0.03431376047,0.02097946278,0.03379714342,0.03599437433,0.05347234748,0.03509853679,0.03867304337,0.02940091725,0.06504027716,,,,,,,,,,,,,,,,,,0.03405532279,0.03444751476,0.0344029151,0.03250290604
1983-04-30,0.07361048396,0.07361048396,0.07361048396,0.07361048396,0.04548715447,0.07361048396,0.04548715447,0.08922728684,0.08113748213,0.0835344613,0.07237896106,0.07410523983,0.07123543883,0.07542893679,,,,,,,,,,,,,,,,,,0.0814149812,0.08079891187,0.07840197005,0.07802066892
1983-05-31,0.01191562799,0.01191562799,0.01191562799,0.01191562799,0.00987530246,0.01191562799,0.00987530246,0.001138302157,0.009627603402,0.07174931369,0.003433766303,0.01070872683,-0.001666102976,0.01400859815,,,,,,,,,,,,,,,,,,0.006524270742,0.002285460364,0.005493758907,0.003793235828
1983-06-30,0.03731351035,0.03731351035,0.03731351035,0.03731351035,0.02441146817,0.03731351035,0.02441146817,0.05746731277,0.03829147937,0.04977700459,0.05039514588,0.004634264736,0.007149213993,0.01868964241,,,,,,,,,,,,,,,,,,0.04738537311,0.05392946129,0.04838829684,0.03396773655
1983-07-31,-0.03328060362,-0.03328060362,-0.03328060362,-0.03328060362,-0.01800606629,-0.03328060362,-0.01800606629,-0.05519070846,-0.02932330819,-0.0383119801,-0.04162940635,-0.02391780624,-0.01162894051,-0.01425084508,,,,,,,,,,,,,,,,,,-0.04424113356,-0.04841344773,-0.04337084741,-0.03337402552
1983-08-31,0.002516411682,0.002516411682,0.002516411682,0.002516411682,0.004109689058,0.002516411682,0.004109689058,-0.03351802175,0.03140016424,-0.05489108606,0.002976957158,0.004224435962,0.05284312312,0.06042295627,,,,,,,,,,,,,,,,,,-0.01550981364,-0.01527965604,-0.009349609794,0.007265316811
1983-09-30,0.01671522781,0.01671522781,0.01671522781,0.01671522781,0.01353465235,0.01671522781,0.01353465235,0.004633896787,0.01811690465,0.01791715638,0.01679318475,0.02047564622,0.00775396133,-0.01332098358,,,,,,,,,,,,,,,,,,0.01067154196,0.01071050095,0.01271140971,0.009698690575
1983-10-31,-0.02678114553,-0.02678114553,-0.02678114553,-0.02678114553,-0.01847163539,-0.02678114553,-0.01847163539,-0.05868630309,-0.00655200603,-0.08015924153,-0.02328107226,-0.009403870144,-0.00424302634,-0.003357896146,,,,,,,,,,,,,,,,,,-0.0427417006,-0.04099253898,-0.03625698589,-0.02991308592
1983-11-30,0.02861423568,0.02861423568,0.02861423568,0.02861423568,0.02327861377,0.02861423568,0.02327861377,0.01042659646,0.02510809391,0.04478329797,0.02036069425,0.04346504127,0.01852546101,0.01292355148,,,,,,,,,,,,,,,,,,0.01951586916,0.01539116183,0.01979738416,0.01918562256
1983-12-31,-0.01048250449,-0.01048250449,-0.01048250449,-0.01048250449,-0.009279047358,-0.01048250449,-0.009279047358,-0.0030564114,-0.007750495618,-0.01474168488,0.003511733729,-0.02446157905,-0.007791543773,0.02944289971,,,,,,,,,,,,,,,,,,-0.006771314467,0.0002260191282,-0.00334477409,-0.007111504467
1984-01-31,-0.01168240444,-0.01168240444,-0.01168240444,-0.01168240444,-0.01128313911,-0.01168240444,-0.01128313911,-0.03651424572,-0.003356033797,-0.02472909811,-0.02633079809,-0.02872279871,0.0339240275,0.06885618288,,,,,,,,,,,,,,,,,,-0.02410453304,-0.03142506777,-0.02484686944,-0.004770434743
1984-02-29,-0.04067998667,-0.04115964667,-0.04067998667,-0.04067998667,-0.03826826568,-0.04067998667,-0.03781952045,-0.04050921101,-0.04530316936,-0.05588982739,-0.0352800591,-0.05531668781,-0.01387500211,0.02166514925,,,,,,,,,,,,,,,,,,-0.04083459145,-0.03789594234,-0.03898420656,-0.03185394425
1984-03-31,0.01371547792,0.0073,0.01371547792,0.01320862018,0.0073,0.01371547792,0.01330046955,0.01591967374,0.01102584125,0.01112571539,0.01224608452,0.03217275918,0.004107484824,0.02355286056,,,,,,,,,,,,,,,,,,0.01160768195,0.01408196073,0.01182041211,0.009106782647
1984-04-30,0.002916378333,0.0081,0.002916378333,0.0081,0.0081,0.002916378333,0.003629157289,0.01092596712,-0.005453390575,0.003235658935,0.008409687368,-0.03215536459,0.01694812002,0.01837502386,,,,,,,,,,,,,,,,,,0.009512277069,0.009667198175,0.00914462458,0.01198971013
1984-05-31,-0.05207903623,0.0078,-0.05255299671,0.0078,0.0078,-0.05207903623,-0.04572093956,-0.05169511383,-0.06138290466,-0.04240681953,-0.04174735707,-0.07544427852,-0.0600247208,-0.04688695974,,,,,,,,,,,,,,,,,,-0.02196243069,-0.04672372239,-0.02855960613,-0.03465409152
1984-06-30,0.02551449414,0.0075,0.0075,0.0075,0.0075,0.02500173689,0.0075,0.01192470845,0.0291030592,0.02730532482,0.03310536953,-0.0007065038957,0.02514969341,-0.01763193247,,,,,,,,,,,,,,,,,,0.009711248045,0.02250974382,0.01750482755,0.01485470343
1984-07-31,-0.01908178749,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,-0.02602746183,-0.02582771356,-0.01564055207,-0.007121823581,-0.03721824932,-0.02473746378,-0.02097928395,,,,,,,,,,,,,,,,,,-0.00892228778,-0.01657936911,-0.008322332148,-0.01419577131
1984-08-31,0.1109073742,0.0083,0.0083,0.0083,0.0083,0.0083,0.0083,0.08852816792,0.1469545353,0.08193647519,0.1109368516,0.1277818138,0.1155839101,0.1289408296,,,,,,,,,,,,,,,,,,0.04839402692,0.09972690759,0.06923468818,0.07078319132
1984-09-30,0.0005165784249,0.008095952024,0.008095952024,0.0086,0.008257184989,0.0086,0.008257184989,0.0133229463,-0.01663929339,0.02111312862,0.002740056135,-0.00807242642,0.03154802019,0.03561457119,,,,,,,,,,,,,,,,,,0.01070814241,0.008028855493,0.008051213842,0.01765100871
1984-10-31,0.001516495053,0.001516495053,0.001516495053,0.009495252374,0.004228436011,0.009495252374,0.004228436011,0.007829869021,-0.01124609025,0.008129491418,0.008276742912,0.008297734142,-0.005472512662,-0.002827867592,,,,,,,,,,,,,,,,,,0.004671603694,0.008053194248,0.005872916371,0.001289029205
1984-11-30,-0.01048250449,-0.01048250449,-0.01048250449,-0.01048250449,-0.004863516165,-0.01048250449,-0.004863516165,-0.01084659372,-0.008749236941,-0.01244457984,-0.01646991796,-0.001318248309,0.008782531594,-0.002234865348,,,,,,,,,,,,,,,,,,-0.01066464013,-0.01365966167,-0.01260096214,-0.004186510444
1984-12-31,0.02471456083,0.02471456083,0.02471456083,0.02471456083,0.01920562122,0.02471456083,0.01920562122,0.02620670936,0.01352269456,0.01971489076,0.02782657501,0.02563549044,0.0218890557,0.02999641845,,,,,,,,,,,,,,,,,,0.02546026206,0.02701623722,0.02624875597,0.02426931495
1985-01-31,0.08610944182,0.08610944182,0.08610944182,0.08610944182,0.06294205885,0.08610944182,0.06294205885,0.05327259922,0.1167925474,0.0866305594,0.08359827365,0.087139794,0.05615773828,0.06502953165,,,,,,,,,,,,,,,,,,0.06968281131,0.06842785501,0.0743197535,0.06517294993
1985-02-28,0.01791512776,0.01791512776,0.01791512776,0.01791512776,0.01426708742,0.01791512776,0.01426708742,0.02051388382,-0.001358551151,0.03120041598,0.02197302062,-0.0002536930796,0.02196802271,0.02476785294,,,,,,,,,,,,,,,,,,0.0192138561,0.02124308744,0.02013327111,0.02013160569
1985-03-31,-0.002183196472,-0.002183196472,-0.002183196472,-0.002183196472,0.001028950558,-0.002183196472,0.001028950558,0.006731253566,0.003635155464,-0.0030564114,-0.004065100677,-0.003867183367,0.02132229249,0.006249339959,,,,,,,,,,,,,,,,,,0.002271799934,0.001330377356,0.0001587953828,0.008619216915
1985-04-30,-0.00248317146,-0.00248317146,-0.00248317146,-0.00248317146,0.0008427877895,-0.00248317146,0.0008427877895,0.00213704348,-0.02023476215,0.007530246624,-0.006321158098,-0.006933902094,0.01845648982,0.02748846627,,,,,,,,,,,,,,,,,,-0.000174219044,-0.00209417186,-0.00222388185,0.00603264738
1985-05-31,0.05721185126,0.05721185126,0.05721185126,0.05721185126,0.03955758014,0.05721185126,0.03955758014,0.0680539708,0.022910863,0.04658103235,0.06007510161,0.06116664556,0.05103187986,0.04521755907,,,,,,,,,,,,,,,,,,0.0626302005,0.06406254148,0.06177821667,0.05876280461
1985-06-30,0.01811511109,0.01811511109,0.01811511109,0.01811511109,0.01365475776,0.01811511109,0.01365475776,0.03060117118,0.01252395324,0.03369726929,0.01083467421,0.02029672098,0.01383841925,0.002611609799,,,,,,,,,,,,,,,,,,0.02435501962,0.02071298107,0.01984673521,0.02084831731
1985-07-31,-0.001083288181,-0.001083288181,-0.001083288181,-0.001083288181,0.001008067309,-0.001083288181,0.001008067309,-0.028424441,0.03269852796,0.01571992547,-0.006944897501,-0.002317830685,-0.01498253938,-0.0181629606,,,,,,,,,,,,,,,,,,-0.01476069988,-0.01769003914,-0.01215630008,-0.01483467179
1985-08-31,-0.004682988043,-0.004682988043,-0.004682988043,-0.004682988043,-0.001766138813,-0.004682988043,-0.001766138813,0.001437924554,-0.01853690191,0.001038428025,-0.007027862838,-0.002918579692,0.007965872793,-0.0005570663306,,,,,,,,,,,,,,,,,,-0.001624061973,-0.002797085589,-0.00342592952,0.001571472345
1985-09-30,-0.03918011172,-0.03918011172,-0.03918011172,-0.03918011172,-0.02746925492,-0.03918011172,-0.02746925492,-0.0383119801,-0.04500354696,-0.04829939333,-0.03300900794,-0.04485505867,-0.04430029045,-0.02770772281,,,,,,,,,,,,,,,,,,-0.03874626295,-0.03566181976,-0.03683497482,-0.04059869504
1985-10-31,0.04641275167,0.04641275167,0.04641275167,0.04641275167,0.04619976385,0.04641275167,0.04619976385,0.05996416608,0.01462131002,0.0578668093,0.05001830333,0.05169460297,0.05477331669,0.07778245349,,,,,,,,,,,,,,,,,,0.05318507102,0.05498874824,0.05212912955,0.05371431015
1985-11-30,0.07061073408,0.07061073408,0.07061073408,0.07061073408,0.06278170466,0.07061073408,0.06278170466,0.06286051592,0.08403383196,0.07384667047,0.06731307759,0.07186117739,0.04656074789,0.03154277239,,,,,,,,,,,,,,,,,,0.06673368744,0.06508568361,0.06692675333,0.06000618266
1985-12-31,0.04521285172,0.04521285172,0.04521285172,0.04521285172,0.03928144726,0.04521285172,0.03928144726,0.03909047243,0.04668090648,0.04058858441,0.04857190763,0.03940573725,0.04423372012,0.02900408305,,,,,,,,,,,,,,,,,,0.04215013148,0.04382881967,0.04429001017,0.04284442969
1986-01-31,0.01201561965,0.01201561965,0.01201561965,0.01201561965,0.01069145765,0.01201561965,0.01069145765,0.02690582829,0.01042659646,0.03909047243,-0.001727077501,0.04411876815,0.01494995485,-0.01179462129,,,,,,,,,,,,,,,,,,0.01945700142,0.01258221717,0.01239328758,0.01795415137
1986-02-28,0.07661023385,0.07661023385,0.07661023385,0.07661023385,0.06100484373,0.07661023385,0.06100484373,0.0807379856,0.06525749509,0.08792892312,0.07622335488,0.08531155784,0.06839262655,0.07824426055,,,,,,,,,,,,,,,,,,0.07867307779,0.07847954158,0.07785623118,0.07524466389
1986-03-31,0.05501203468,0.05501203468,0.05501203468,0.05501203468,0.05096159508,0.05501203468,0.05096159508,0.07144969129,0.03080091945,0.0482788926,0.0643123313,0.05017123943,0.04399881826,0.05115058026,,,,,,,,,,,,,,,,,,0.06322675357,0.06787922696,0.06358849265,0.05681530491
1986-04-30,-0.007682737928,-0.007682737928,-0.007682737928,-0.007682737928,-0.005227349599,-0.007682737928,-0.005227349599,-0.01813740538,-0.0007593063568,0.02041400969,-0.00179404952,-0.04823564626,-0.03267514743,-0.01033248217,,,,,,,,,,,,,,,,,,-0.01291268532,-0.009969813287,-0.0092077085,-0.01950282248
1986-05-31,0.05101236816,0.05101236816,0.05101236816,0.05101236816,0.04206370678,0.05101236816,0.04206370678,0.06725497774,0.05097549417,0.05177448723,0.06073782472,0.04309519579,0.05011926115,0.06068159821,,,,,,,,,,,,,,,,,,0.0591296123,0.06399477194,0.05966550487,0.05612516031
1986-06-30,0.01571531118,0.01571531118,0.01571531118,0.01571531118,0.01357243642,0.01571531118,0.01357243642,0.03849122764,-0.0123447057,0.02410935259,0.0178227546,0.003199864027,0.02475185962,0.01181901295,,,,,,,,,,,,,,,,,,0.02709757543,0.028151824,0.02400493732,0.02631540889
1986-07-31,-0.05917844429,-0.05917844429,-0.05917844429,-0.05917844429,-0.0466918152,-0.05917844429,-0.0466918152,-0.05738793937,-0.07117056963,-0.08185710178,-0.0663710693,-0.04404639653,-0.02657769494,-0.04745197368,,,,,,,,,,,,,,,,,,-0.05828363946,-0.06188175012,-0.06098094829,-0.04772173853
1986-08-31,0.06521118429,0.06521118429,0.06521118429,0.06521118429,0.05329330779,0.06521118429,0.05329330779,0.04628140996,0.1295764363,0.0226112406,0.06447126489,0.0871627844,0.09395294747,0.1211808217,,,,,,,,,,,,,,,,,,0.05574156468,0.05537178996,0.05865049531,0.06847335687
1986-09-30,-0.08147658511,-0.08147658511,-0.08147658511,-0.08147658511,-0.05302901078,-0.08147658511,-0.05302901078,-0.1142163206,-0.02632708423,-0.0769632693,-0.08243135933,-0.08646767296,-0.07187776861,-0.05374784327,,,,,,,,,,,,,,,,,,-0.09785463781,-0.09833178623,-0.09271525777,-0.08919856682
1986-10-31,0.0509123765,0.05038692031,0.0509123765,0.0509123765,0.03467289351,0.0509123765,0.03496615643,0.06615636228,0.001937295215,0.0420866964,0.04683363388,0.05775307175,0.0540806061,0.0409226035,,,,,,,,,,,,,,,,,,0.05826769894,0.0564901674,0.05445507303,0.05687153565
1986-11-30,0.01551532785,0.00339830085,0.01551532785,0.01500757019,0.003616705601,0.01551532785,0.01048000481,0.01422181349,0.01601954787,-0.0126443281,0.01962800037,0.008093819337,0.01485299536,0.01830530299,,,,,,,,,,,,,,,,,,0.008807351291,0.01692355538,0.01241303232,0.01082189454
1986-12-31,-0.02778106216,-0.02778106216,-0.02778106216,0.004397801099,-0.01356584969,-0.02778106216,-0.01356584969,-0.02952305646,-0.0380123577,-0.0324194063,-0.02864383171,-0.03083291711,-0.02938652141,-0.02540318564,,,,,,,,,,,,,,,,,,-0.02865249481,-0.02908366389,-0.02864960802,-0.02889725195
1987-01-31,0.1286058985,0.1280415956,0.1286058985,0.1286058985,0.0770876971,0.1286058985,0.07739785618,0.1426599476,0.1068051341,0.1212868833,0.1337473214,0.1336483628,0.1099302722,0.1292514498,,,,,,,,,,,,,,,,,,0.135347117,0.1382014064,0.1348136737,0.1268716228
1987-02-28,0.04801261828,0.00379810095,0.04801261828,0.04748861197,0.004058739281,0.04801261828,0.02941345026,0.03040142292,0.07045094997,0.07404641873,0.04424671469,0.05581088319,-0.0002426976735,-0.006372886486,,,,,,,,,,,,,,,,,,0.0170931111,0.03732060748,0.02614129597,0.01131258124
1987-03-31,0.02091487765,0.02091487765,0.02091487765,0.004197901049,0.01248710092,0.02091487765,0.01248710092,0.02640645763,0.0127237015,0.03199940904,0.03500957396,0.000607946928,0.02537060111,0.06123611653,,,,,,,,,,,,,,,,,,0.02365929474,0.03070586502,0.02744111443,0.02422954021
1987-04-30,-0.01658199592,-0.01658199592,-0.01658199592,-0.01658199592,-0.005993659149,-0.01658199592,-0.005993659149,-0.006751754295,0.007030875962,-0.0225318672,-0.009606785366,-0.01466567177,-0.01544534602,0.008424681104,,,,,,,,,,,,,,,,,,-0.01166933267,-0.008179983588,-0.0109820458,-0.01292842362
1987-05-31,0.004816219927,0.004816219927,0.004816219927,0.004816219927,0.004309660198,0.004816219927,0.004309660198,0.005133267449,0.01631917027,-0.008649362808,0.007067248238,-0.007282756344,0.006683408606,0.009396025277,,,,,,,,,,,,,,,,,,0.004974664426,0.006099774348,0.005671780204,0.005543918957
1987-06-30,0.04381296844,0.04381296844,0.04381296844,0.04381296844,0.02429732711,0.04381296844,0.02429732711,0.04288568946,0.0482788926,0.02390960432,0.05195449439,0.03784139083,0.04585904106,0.05149318712,,,,,,,,,,,,,,,,,,0.04334909713,0.04741782472,0.04621580517,0.04418534194
1987-07-31,0.04291304347,0.04291304347,0.04291304347,0.04291304347,0.02404323725,0.04291304347,0.02404323725,0.05297297682,0.02710557655,0.04568216516,0.05226936284,0.06086877001,0.03691377839,0.03464947441,,,,,,,,,,,,,,,,,,0.04794049516,0.05262099392,0.04938297035,0.04426369743
1987-08-31,0.03981330192,0.03981330192,0.03981330192,0.03981330192,0.02230185723,0.03981330192,0.02230185723,0.03749248631,0.05636869732,0.02870356267,0.04654675374,0.03155801602,0.02669604734,0.05127152973,,,,,,,,,,,,,,,,,,0.03865231391,0.04201735646,0.04128242647,0.03466462145
1987-09-30,-0.02138159574,-0.02138159574,-0.02138159574,-0.02138159574,-0.009677700931,-0.02138159574,-0.009677700931,-0.01484155901,-0.01743828645,-0.01514118141,-0.0261258837,-0.009352891443,-0.02591497182,-0.02500710113,,,,,,,,,,,,,,,,,,-0.01811321238,-0.02048654244,-0.0207849933,-0.02071466591
1987-10-31,-0.2259645379,-0.2259645379,-0.2259645379,-0.2259645379,-0.1242304524,-0.2259645379,-0.1242304524,-0.2347643983,-0.1397840985,-0.3226536348,-0.2187574024,-0.2353054887,-0.1935519333,-0.1778637378,,,,,,,,,,,,,,,,,,-0.2303666681,-0.2267649021,-0.2264982025,-0.2181018037
1987-11-30,-0.07417719372,-0.07464010512,-0.07417719372,-0.07417719372,-0.04948492976,-0.07417719372,-0.0493211609,-0.08145760525,-0.05039675011,-0.05429184127,-0.08597587843,-0.05948694548,-0.05775566881,-0.07547901401,,,,,,,,,,,,,,,,,,-0.07805055956,-0.08371787141,-0.0806932133,-0.07128896933
1987-12-31,0.07201061736,0.0039,0.07147461205,0.07147461205,0.0039,0.07201061736,0.02718150447,0.07824113229,0.03619412259,0.1123980855,0.07814255304,0.0570753549,0.04898373557,0.0380640478,,,,,,,,,,,,,,,,,,0.04105198086,0.07819181802,0.05341138581,0.04369501986
1988-01-31,0.04491287673,0.0029,0.0023988006,0.0029,0.0029,0.04439042029,0.002737071944,0.01522055481,0.1024106723,0.01871614944,0.0416827859,0.04641980678,0.07871131541,0.1095706724,,,,,,,,,,,,,,,,,,0.009057197267,0.0284450548,0.01992719746,0.03226181207
1988-02-29,0.05221226812,0.0046,0.05168616198,0.0046,0.0046,0.004097951024,0.01990143254,0.0513749907,0.07144969129,0.0745457894,0.05200547309,0.03970961029,0.03522148542,0.02748246878,,,,,,,,,,,,,,,,,,0.0279758016,0.05169007428,0.03598302343,0.03039022577
1988-03-31,-0.01828185419,0.0044,0.0044,0.0044,0.0044,-0.01877271326,0.0044,-0.02293136373,-0.02003501389,0.04258606706,-0.03122275423,-0.02192563856,-0.01122810798,-0.03067873153,,,,,,,,,,,,,,,,,,-0.009272514704,-0.02707913183,-0.01659170089,-0.009924597177
1988-04-30,0.01021576972,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.01452143588,-0.006651880162,0.02790456961,0.001268670878,-0.0004536095547,0.01408131777,0.02504723622,,,,,,,,,,,,,,,,,,0.009558237583,0.00789174019,0.006794127343,0.01106542869
1988-05-31,0.002316428356,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.005033393317,0.006231882904,-0.01643954513,0.004811190817,0.01130347834,0.02022575063,0.03652968886,,,,,,,,,,,,,,,,,,0.005066680007,0.004922236516,0.004981471265,0.01011634597
1988-06-30,0.05261223477,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,0.0321991573,0.08902753858,0.06615636228,0.05356082327,0.04202264391,0.03891794105,0.05821662807,,,,,,,,,,,,,,,,,,0.01854275386,0.04287464987,0.03021155352,0.02533221977
1988-07-31,-0.007482754603,0.004597701149,0.0051,0.0051,0.004922607155,0.0051,0.0051,-0.006152509501,-0.01973539149,-0.00655200603,-0.01057937902,-0.002935572593,0.001918399422,-0.002544735884,,,,,,,,,,,,,,,,,,-0.0007800917284,-0.008367050977,-0.004047609933,0.0001191057881
1988-08-31,-0.02728110385,-0.02728110385,0.0059,0.005397301349,-0.005820974244,0.0059,0.0059,-0.02722595142,-0.0290236858,-0.02602746183,-0.03011821571,-0.01035247382,-0.01472764588,-0.01282269176,,,,,,,,,,,,,,,,,,-0.02725354142,-0.02867280663,-0.02820906025,-0.02308101724
1988-09-30,0.03921335195,0.03921335195,0.0062,0.03921335195,0.01803155414,0.0062,0.0062,0.03369726929,0.0448831721,0.0288034368,0.05537206653,0.03239366688,0.03609012251,0.04887203224,,,,,,,,,,,,,,,,,,0.0364539316,0.04452924921,0.0427566922,0.03633262132
1988-10-31,0.01761515277,0.01761515277,0.0061,0.01761515277,0.0102832352,0.0061,0.0061,0.02161249928,0.01382231696,-0.0030564114,0.02489579949,0.004772207104,0.02947088802,0.01777352517,,,,,,,,,,,,,,,,,,0.01961282669,0.02325332856,0.02137323073,0.0228973229
1988-11-30,-0.01708195424,-0.01708195424,0.005197401299,-0.01708195424,-0.002626523533,0.0057,0.005351332994,-0.01713866405,-0.0129439505,-0.03231953216,-0.01708266195,-0.01532939447,-0.004106083554,-0.007553393272,,,,,,,,,,,,,,,,,,-0.01711032332,-0.017110677,-0.01710110594,-0.01277845711
1988-12-31,0.02101486931,0.02101486931,0.02101486931,0.02101486931,0.01641669348,0.005797101449,0.01641669348,0.01482105828,0.02201199581,0.04078833268,0.02214095046,0.00875554287,0.005495904744,-0.01009882979,,,,,,,,,,,,,,,,,,0.01791641534,0.0184791744,0.01932412449,0.01377451699
1989-01-31,0.06611110925,0.06611110925,0.06611110925,0.06611110925,0.05838576529,0.06611110925,0.05838576529,0.06845346733,0.07794150989,0.05037624938,0.07072865056,0.06940220475,0.07026384476,0.08282084845,,,,,,,,,,,,,,,,,,0.0672817027,0.06959049015,0.06843030239,0.06827541877
1989-02-28,-0.01628202093,-0.01628202093,-0.01628202093,-0.01628202093,-0.01631745682,-0.01628202093,-0.01631745682,-0.007550747353,-0.02213237067,0.01112571539,-0.02026333307,-0.008830109861,-0.01372506475,-0.02336528708,,,,,,,,,,,,,,,,,,-0.01191856696,-0.01391021836,-0.0147010831,-0.01252093386
1989-03-31,0.02231476093,0.02231476093,0.02231476093,0.02231476093,0.02117520705,0.02231476093,0.02117520705,0.04188694813,-0.005453390575,0.03289827623,0.02992269925,0.02532262116,0.02546456186,0.01312496733,,,,,,,,,,,,,,,,,,0.03209596148,0.03590183263,0.03137129872,0.02988475758
1989-04-30,0.0501124432,0.0501124432,0.0501124432,0.0501124432,0.04829552367,0.0501124432,0.04829552367,0.05626882319,0.04288568946,0.05087562004,0.05451542443,0.05223437745,0.04025738143,0.04228353491,,,,,,,,,,,,,,,,,,0.0531890941,0.05539168546,0.05363105701,0.04887667521
1989-05-31,0.04061323523,0.04061323523,0.04061323523,0.04061323523,0.04057420669,0.04061323523,0.04057420669,0.04658103235,0.02780469548,0.04098808094,0.04226754159,0.0424144802,0.03890694564,0.04149986232,,,,,,,,,,,,,,,,,,0.04359564184,0.0444232086,0.04315279402,0.04203222198
1989-06-30,-0.006282854649,-0.006282854649,-0.006282854649,-0.006282854649,-0.005493272304,-0.006282854649,-0.005493272304,-0.001857921812,-0.00655200603,-0.02153312587,-0.01095922032,-0.005376552754,0.004237430533,-0.007696833343,,,,,,,,,,,,,,,,,,-0.004071494464,-0.006410846391,-0.006368196445,-0.001302961491
1989-07-31,0.07871005877,0.07871005877,0.07871005877,0.07871005877,0.07372000761,0.07871005877,0.07372000761,0.1062058893,0.04378455665,0.05806655757,0.09447173073,0.06162845262,0.06151450023,0.07965467128,,,,,,,,,,,,,,,,,,0.09245110009,0.1003358765,0.09312441989,0.08213546197
1989-08-31,0.02161481929,0.02161481929,0.02161481929,0.02161481929,0.02099323696,0.02161481929,0.02099323696,0.01292344977,0.03349752102,0.02850381441,0.0212993021,0.02771562137,0.02419309308,0.03693377003,,,,,,,,,,,,,,,,,,0.01726696168,0.01710928197,0.01861062736,0.01957490282
1989-09-30,-0.001183279843,-0.001183279843,-0.001183279843,-0.001183279843,-4.58660755e-05,-0.001183279843,-4.58660755e-05,0.01212445671,-0.02572783943,0.01691841506,0.004915147384,-0.006014286309,0.001087746468,-0.001207794457,,,,,,,,,,,,,,,,,,0.005467261499,0.008517999719,0.005283161745,0.004006936173
1989-10-31,-0.02978089542,-0.02978089542,-0.02978089542,-0.02978089542,-0.0279422023,-0.02978089542,-0.0279422023,-0.02702620315,-0.03711349051,-0.05628932391,-0.02842992108,-0.02411472396,-0.0227343007,-0.08224618669,,,,,,,,,,,,,,,,,,-0.02840423796,-0.02772841304,-0.02841280193,-0.02651505959
1989-11-30,0.01721518612,0.01721518612,0.01721518612,0.01721518612,0.01642790372,0.01721518612,0.01642790372,0.01731791159,-0.009548229999,0.01152521192,0.009153376655,0.02565548209,0.008496651035,-0.01984850638,,,,,,,,,,,,,,,,,,0.01726652317,0.01323360299,0.01456035519,0.01434130072
1989-12-31,0.0178151361,0.0178151361,0.0178151361,0.0178151361,0.01583363282,0.0178151361,0.01583363282,0.01881602357,-0.0126443281,0.007530246624,0.0108066859,0.01641334345,0.02450096445,-0.008732400683,,,,,,,,,,,,,,,,,,0.01831532961,0.0148093524,0.01581094655,0.02037600018
1990-01-31,-0.07237734379,-0.07237734379,-0.07237734379,-0.07237734379,-0.06309989402,-0.07237734379,-0.06309989402,-0.08355496203,-0.03841185423,-0.09863595601,-0.0733811405,-0.07000255207,-0.07329917475,-0.07659604731,,,,,,,,,,,,,,,,,,-0.07796894732,-0.07847059472,-0.07644018782,-0.07641287501
1990-02-28,0.01681521947,0.01630681186,0.01681521947,0.01681521947,0.0150397111,0.01681521947,0.01541126142,0.01182483431,0.03159991251,0.03679336739,0.01364749902,0.01606948711,0.02585439898,0.03840890372,,,,,,,,,,,,,,,,,,0.01406470259,0.012735711,0.01392558825,0.0179927287
